"","Breaking.Bad","Planet.Earth","Sherlock","The.Shawshank.Redemption","Human.Planet","The.Blue.Planet","The.Godfather","Interstellar","Life","Pulp.Fiction","The.Dark.Knight","The.Godfather..Part.II","The.Good..the.Bad.and.the.Ugly","Valley.Uprising","X12.Angry.Men","Boyhood","Fight.Club","Schindler.s.List","The.Decalogue","The.Lord.of.the.Rings..The.Return.of.the.King","Goodfellas","Gravity","House.of.Cards","Inception","One.Flew.Over.the.Cuckoo.s.Nest","Seven.Samurai","Star.Wars","Star.Wars..Episode.V...The.Empire.Strikes.Back","The.Lord.of.the.Rings..The.Fellowship.of.the.Ring","Casablanca","City.of.God","Forrest.Gump","It.s.a.Wonderful.Life","Once.Upon.a.Time.in.the.West","Se7en","Tell.It.on.the.Mountain","The.Lego.Movie","The.Lord.of.the.Rings..The.Two.Towers","The.Matrix"
"6197","0","0","0.0909892554878586","0.124659350253708","0","0.149843993625526","0.139033992906612","0","0.0532232290895104","0","0","0","0","0","0.0903754503167867","0","0.0645453283244419","0.0868343268841902","0.0616006065824565","0.102762532415182","0","0.104064317092973","0.0825157354648095","0.0863049590696931","0.187483032711352","0","0.0565651992413038","0.118694466593078","0.155156872634309","","0.0557539598809364","0.0886071175723656","0","0.193286040105331","0.137595763595338","0.0594359400216861","0","0.0599369409421067",""
"6214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","","0","0","0.122915776968382","0.0607625625436045","0.184270392622051","0.0822536194598423","0.0723452698862335","0.068218335741329","0.0508866966544491","0.167228185348062","0","0.0739169363724183","0.12736208776925","0.156980947902721","0.0444650726116657","0.0551535479713926","0.134493329413608","0.0526373030924043","","0.0376732751927778","0","0.0881364246742419","0.345334111172796","0.112142091377145","0.305636735196016","0.0805576357694152","0.208969469074253","0.348201662696529","0.0790397031145821","0","0.0786310165362904","0","","0","0.125526034662965","0.0732050855133533","0.0586749692722702","0.300097384430351"
"6237","0","0","0","0.13855112153137","0","0","0.103018429070855","0","0","0.0637329710761948","0","0","0","0","0","0.0835353257228701","0","0.144766437728986","0","0","0","0","0","0","0","0.108477867116901","0","0","0","0.0989931641010198","0.0619670618818182","","0","0","0.0764645705488601","0","0.0615045739763496","0","0"
"6254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6256","0","0","0","0","0","0","0","0","0.236315247023548","0","0.0880043699922338","0.132318807980602","0","0","0.0768718410241683","0","0","0","0","0","0.142391596047698","0","","0.127733560895696","0.0554959428377848","0","0.111623934472204","0","0","0","0","0","0","0.0681115034524463","0","0","0.1106756862706","0","0.0665388339419218"
"6264","0.222905410121743","0","0","0","0.116084777486766","0.128040682496938","0","0","0.068218335741329","0","0.0970695023313286","0","0.0739169363724183","0","0.0887639562168113","0","0.0551535479713926","0","0.0526373030924043","0.12293384775776","0","0","0.152332561585369","","0.112142091377145","0.0939169700942845","0.0805576357694152","0.0685282822388326","0.203290102755899","0","0","0","0.0312603419869728","","0","0","0","0","0.201685121861645"
"6275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6279","0","0.20149934236766","","0.194905038532347","","0.0672073582361156","","","0","","0","0.201808858031974","0.138284483775136","0.286962363538143","0.045477994457273","0.100479091057365","0.135098050034026","0.0513718805758621","0.0644672670063067","0.0609980617781359","0.0402744252597213","0.370936418432166","0","0.242123339858225","0.0813300052189825","0","0.0789300410080183","0.228900226345357","0.105291560917326","0.231301581543544","0.0544720883032212","0.20502651636372","0.305381247268566","0","0.219363975959152","0.25028877887553","0.273908348960456","0.181825448279875","0.0705750910388678"
"6290","0","0.154323300306474","0","0.143534703886018","0.109061452310485","0.0548745782129733","0.0960515338544264","0.105902631239185","0","0.188313669637934","0","0","","","0","0","0","0","0","0.115579300294224","0","0.106403133095664","0","0","0.0961217926089815","0","0","0.0819999867511244","0.0528813264424594","0","0.0385175830246001","0","0.252006647368676","0","0","0.202861463400544","0","0","0"
"6294","0","0.250560786396983","0","0","0","0.106205045942142","0","0.105902631239185","0","0.119339810063598","0","0","","0.13559200444897","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0.273280499802849","0.0772472736794528","0","0.220343868037651","0","0","0.134756540360005"
"6322","0.138711016449446","0.155636552073292","0.180766882266154","0","0.0607625625436045","0.455942553863341","0","0","0.239599188342613","0.069679479086411","0.0508093467048796","0","0.177631380492003","0","0.409754929606103","0.0751596906091234","0.215227623599974","0","0.114237909674861","0.225696380172942","0.0854349576286191","0.104064317092973","0.292777572565655","0.233798970605052","","0.0939169700942845","","0.0685282822388326","0.43499236379219","0","0","0","0.144526267411571","","0","0.178204587844072","0","0.148645156301411",""
"6333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6341","0","0.154323300306474","0","0","0","0.0548745782129733","0","0.105902631239185","0","0.0496603309771867","0","0","","0.13559200444897","0","0","0","0","0","0","0","0","0","0","0.0961217926089815","0","0","0","0","0","0","0","0.128754232391279","0","0","0.101575220215265","0","0","0"
"6350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6369","0.236794516806128","0","0.230499357452459","0","0.125210992568886","","0","0.074884468694726","0.193798036536771","0","0.0508093467048796","0","0.200016317262538","0.0599237661378394","0.460430269678737","0","0.178198047961438","0","0.170068200614877","0.374714707121856","0.0523180130966045","0.104064317092973","0.170652160139051","0.351129738313744","0.357968839350341","0.261937486231581","0.339919023686964","0.0685282822388326","","0.0545425769400177","0","0","0","","0","0.0594359400216861","0.0677747395738309","0.114259406847911",""
"6390","0","0","0","0.124659350253708","0","0","0.139033992906612","0.0723452698862335","0","0","0","0","0","0","0.0384359205120841","0.0889301452233314","0","0.138206207460052","0","0","0","0","0","0","0","0.0769890054915387","0","0.118694466593078","0","","0.121722934856807","0.141027795263226","0.0351823541392627","0","","0","0","0","0"
"6407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6408","0","0","0","0","0","0","0","0","0","0.229371243661797","0","0","0.160034861671081","0.11742612040286","0","0","0","0","0","0","0","0.102678578595005","0","0","0.166487828513355","0","0","0","0","0","0","0","","0","0","0.175933442202836","0","0","0"
"6411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6413","0.236794516806128","0.0962374860905087","0.0687216799765158","0.164522457541899","0.265908830091781","0.35768458270485","","0.197495090923217","0.140574807447261","0.069679479086411","0.0508093467048796","0","0.236431943314658","0.138415772616641","0.206449447527786","0.247342392334834","0.113652719636996","0.0848378685906344","0.10846759403242","0.496404050490495","0.0523180130966045","0.137268396991459","0.0881364246742419","0.350206664083544","","","0.166001911562779","0.22720791516648","","0.23315102307384","0.108944176606442","0.248311466374474","0.144526267411571","","0.272393444149841","0.197168972144586","0.0677747395738309","0.0543224659058046","0.489241216506797"
"6425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6435","0.0733989707260446","0","0","0.0833269675791733","0.140697837522895","0","","0.122610622228491","0","0.157666662948952","0","0","0.117339498790322","0.168177687363986","0","0.100479091057365","0","0","0","0.130695002252273","0","0.231374868723876","0","0.0853818848394925","0.127157179408546","0","0","0.158679632927647","0.0511657977097264","0.178608446133822","0","0.118456616342213","0.163512805994083","0","0.137961224434499","","0","0","0.045737886478943"
"6450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6451","","0","0","0","0","0","0","0.074884468694726","0.0482376478039544","0","0.116418838643183","0","0","0","0","0","0","","0","0.0558818726058428","0.0376732751927778","0","0","0.0844878090516842","0","0.0796911917065953","0","0.145370439222433","0","0.109085153880035","0.341421882119747","0.162781669223319","0","0","0.0842598528943001","0.0387896779473549","0.0732050855133533","0.0586749692722702","0"
"6476","0.0681492334541019","0","0.114596150301651","0","0","0","0","0","0","0","0.0374442288601845","0.0750656015372829","0","0","0","0.0639581115455297","","0","0.232748108534794","0","0.048467988675085","0","0","0","0","0","0.0712408738739957","0","0","0","0","0","0","0","0","0","0.0941809077512865","0.226462212136884","0"
"6486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6493","0","0","0","0.221878089110543","0.140697837522895","0","","0.194955892114725","0","0.0637329710761948","0","0","0","0.0784920064788018","0","","0","0.196138318304848","0","0.0609980617781359","0","0.137268396991459","0","0.0853818848394925","0","0.279758762237741","0","0.244681944582062","0.0511657977097264","0.382987881054285","0.208731200630347","","0.0351823541392627","0","","0.0784003243221997","0.0615045739763496","0.192825625388069","0"
"6515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6528","0","0.0962374860905087","0.0909892554878586","0","0","0.201174461354695","0","0","0.0532232290895104","0.069679479086411","0","0","0.103714444119584","0","0.0519395298047026","0","0.0645453283244419","0","0.0616006065824565","0.102762532415182","0","0.104064317092973","0.0825157354648095","0.0863049590696931","","0","0.0565651992413038","0","0.155156872634309","0","0","0","0.144526267411571","0.270533313784784","0","0.178204587844072","0","0.0599369409421067",""
"6593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6628","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6737","0.236794516806128","0","0.0687216799765158","0","0.125210992568886","0.431879608688085","0","0.14722973858096","0.187176802625734","0","0.0508093467048796","0","0.132717499195074","0.0599237661378394","","0","0.113652719636996","0","0.10846759403242","0.271952174706674","0.0523180130966045","0","0.160386793020215","0.264824779244051","0.112142091377145","0.193530959727529","0.397133547277145","0.0685282822388326","","0.0545425769400177","0","0","0","","0","0","0.0677747395738309","0.0543224659058046","0.354484676146792"
"6741","0","","0.0727281899585712","0","0.0568381727451478","0","0","0","0","0","0","0","0.103714444119584","0","0","0","0","0","0","0","0","0.110905540525887","0","0","0.0599424692242247","0","0","0.0641023383604644","0","0","0.060221159482964","0","0","0","0","0","0.11954340405635","0","0"
"6743","0","","0.0727281899585712","0","0.0568381727451478","0.0548745782129733","0","0.105902631239185","0","0.0496603309771867","0","0","","0.13559200444897","0","0","0","0","0","0","0","0.110905540525887","0","0","0.156064261833206","0","0","0.0641023383604644","0","0","0.060221159482964","0","0.128754232391279","0","0","0.101575220215265","0.11954340405635","0","0"
"6774","0.203572117322334","0","0","0","0","0","0","0","0.0500585728608281","0","","0.168174269927531","0","0","0","0","0","0","0.173813493034765","0","0.253367184185241","0","0.0776093451410687","0.0811732612948975","0","0","0","0","0","0","0","0","0","0","0","0","0.0703331711543807","0","0"
"6779","0.141548204180147","0","0.196878704386658","0","0","0","0","0","0","0","0.0374442288601845","0.155913728662274","0","0","0","0.270613094400991","","0","0.232748108534794","0","0.048467988675085","0","0","0","0","0","0.0712408738739957","0","0","0","0","0","0","0","0","0","0.0941809077512865","","0"
"6793","0","0","0","0.122915776968382","0","0.0562297101251136","0.0822536194598423","0.0723452698862335","0","0.0508866966544491","0","0","0","0.12736208776925","0.0682169916859094","0.0444650726116657","0","0.0770578208637932","0","","0","0","0","0.113352290585753","0","0.211719765101731","0","0.14044118683542","0.14491155994063","0.0790397031145821","0","0.0786310165362904","0","0.11282686480003","0","0.0867363567156102","0","0","0.0984122625687065"
"6808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6814","0.0681492334541019","0","0.114596150301651","0","0","0","0","0","0","0","0.0374442288601845","0.0750656015372829","0","0","0","0.0639581115455297","","0","0.232748108534794","0","0.048467988675085","0","0","0","0","0","0.0712408738739957","0","0","0","0","0","0","0","0","0","0.0941809077512865","0.226462212136884","0"
"6819","","0","0","0","0","0","0","0","0","0","0.116418838643183","0","0","0","0","0","0","0.0574355085498144","0","0","0.0376732751927778","0","0","0.0844878090516842","0","0","0","0","0","0","0","0","0","0","0","0.0387896779473549","0.0732050855133533","0.0586749692722702","0"
"6840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6853","0","0.155636552073292","0.0897776267782953","0","0","0.178057877740878","0","0","0.118157623511774","0.069679479086411","0","0","0.103714444119584","0","0.269051443584589","0.0751596906091234","0.0955287473041393","0","0","0","0.0854349576286191","0","0.122125412426603","0","","0","","0","0.0765453884019815","0","0","0","0.144526267411571","0.145358777131899","0","0.118768647822386","0","0.0887082153593048","0.184660665816446"
